artist,track_name,duration_ms,danceability,energy
Polo G,Rapstar,299159,0.7059136638899257,0.02457406991415778
Burl Ives,A Holly Jolly Christmas,89291,0.7397539823679684,0.7889423290128076
Acraze & Cherish,Do It To It,258791,0.2947151874857359,0.6759225737223429
Latto,Big Energy,64857,0.24362999889034476,0.07541118585471285
Olivia Rodrigo,Deja Vu,63452,0.4083576606614552,0.05095474870095573
Imagine Dragons & JID,Enemy,56710,0.6498777342835148,0.7521080431033077
Mariah Carey,All I Want For Christmas Is You,257797,0.18088521219899678,0.09242007681243491
Rosa Linn,Snap,242648,0.24297029276369453,0.5906242265464686
Masked Wolf,Astronaut In The Ocean,123081,0.8282613821143399,0.06692347553164402
Bad Bunny,Titi me pregunto,175142,0.3325551243411534,0.18484509909229974
Rema,Calm Down,154230,0.6335489126166294,0.6569798909982685
SZA,Kill Bill,70831,0.4953740736105382,0.17539095432887908
Justin Bieber,Ghost,203149,0.43656708706538416,0.6535411707795082
Maren Morris,The Bones,48271,0.7905136659304225,0.7556992589518395
The Kid LAROI & Justin Bieber,Stay,108020,0.4106134147981284,0.36447992533249485
Kane Brown With Katelyn Brown,Thank God,258705,0.6502489164934112,0.37461071019390846
Doja Cat,Need To Know,167189,0.9999496329601294,0.3287690961021623
DJ Ti.sto,The Business,170274,0.7884439562891902,0.7044064559297987
Pop Smoke,What You Know Bout Love,114575,0.42026630326919723,0.6158017994114003
Morgan Wallen,Thinkin' Bout Me,67123,0.22086291539349034,0.7705321997660671
Maroon 5,Memories,160905,0.5485587417782515,0.17347779928188456
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,89337,0.819243645394446,0.9036265111188948
Glass Animals,Heat Waves,251081,0.9521651614038467,0.02509420918713734
Bad Bunny & Jhay Cortez,Dakiti,140584,0.6848211725857644,0.05039691235065846
Harry Styles,Adore You,99988,0.34064718309995234,0.6646988686418771
Elton John & Dua Lipa,Cold Heart,237044,0.19747849280936536,0.7638646821241181
Tate McRae,You Broke Me First,43173,0.8924032981821571,0.8939042976278203
Topic & A7S,Breaking Me,120684,0.5482831840778353,0.19801897070163832
Harry Styles,Watermelon Sugar,130478,0.7981701010210577,0.45221536653327266
BTS,Dynamite,230262,0.03388300005501976,0.1264464891501651
Beyonce,Break My Soul,204904,0.5555970690082221,0.1497817719604455
Glass Animals,Heat Waves,24750,0.2046564166078212,0.26127508105408537
Lil Nas X,Thats What I Want,109346,0.06896964933302441,0.21653547435162934
Bad Bunny & Jhay Cortez,Dakiti,24049,0.3200942959861438,0.5297195827725687
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,217115,0.22648961992948569,0.4559941609242041
Dua Lipa,Dance The Night,84203,0.452944005086512,0.6656384941085112
Taylor Swift,Lavender Haze,252409,0.7922746827905194,0.5423426555887443
Doja Cat & SZA,Kiss Me More,81477,0.3363458163617339,0.402047205356719
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,210656,0.7438974376277107,0.2548325482440479
Lil Tjay & 6LACK,Calling My Phone,256515,0.9100123029027946,0.42833625658192476
Lost Frequencies & Calum Scott,Where Are You Now,74619,0.25106320484425093,0.9449580881761295
Apache 207,Roller,233830,0.37415109416413983,0.3075969231828304
David Guetta & Bebe Rexha,I'm Good (Blue),144673,0.9685027285253125,0.5005307420678905
AJR,Bang!,182652,0.93654722871397,0.9786580111031784
Rihanna,Lift Me Up,236637,0.846036548445801,0.6969436399069775
Em Beihold,Numb Little Bug,249564,0.6538307615833726,0.22342267635161395
Dua Lipa,Break My Heart,49314,0.6654995245361329,0.3684454825986856
Drake & 21 Savage & Project Pat,Knife Talk,34540,0.06331240758725376,0.3938373157894409
Billie Eilish,Therefore I Am,175905,0.00259626073119934,0.5506069383366915
Taylor Swift,Anti-Hero,85619,0.5989621569284652,0.7453906010198498
Bad Bunny & Jhay Cortez,Dakiti,294693,0.08281537825915841,0.08774021070673754
Post Malone,Chemical,25345,0.36171464805000764,0.15876749987430538
Rosa Linn,Snap,262721,0.1442552605892844,0.019236302573542474
Maren Morris,The Bones,18596,0.4101510086931337,0.9946047426224457
Morgan Wallen,Thought You Should Know,256901,0.8820251797499907,0.47502530600186477
Lewis Capaldi,Before You Go,207289,0.7223571573213864,0.7407838909202995
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,202846,0.4390566446864187,0.8612686168835502
Acraze & Cherish,Do It To It,110237,0.5937829820372926,0.21933834521380902
Tom Odell,Another Love,24643,0.1655099818953838,0.19321293209258472
Post Malone,Chemical,295369,0.47587300894887963,0.9787115918959968
The Kid LAROI & Justin Bieber,Stay,217042,0.17177831905757013,0.2295463281406237
Ed Sheeran,Shivers,44551,0.11756691214609094,0.44928341307372655
Taylor Swift,Lavender Haze,192858,0.6825038786090614,0.9408780154789546
Lil Nas & Jack Harlow,Industry Baby,268149,0.591666365866662,0.12237432208484522
Nicki Minaj,Super Freaky Girl,150120,0.38768960036086597,0.5206795323836869
Nicki Minaj,Super Freaky Girl,266667,0.17757289143208044,0.7129946073558321
Burl Ives,A Holly Jolly Christmas,266040,0.8184550666412124,0.9932096298262189
Harry Styles,Adore You,165580,0.3442706652769979,0.16715161735975026
Lil Tjay & 6LACK,Calling My Phone,193443,0.48525745978236545,0.7969728276439434
David Kushner,Daylight,115619,0.47305275542610614,0.174801593665996
BTS,Dynamite,252331,0.8854249777457843,0.06241778100206574
Tones & I,Dance Monkey,195427,0.24823730002125965,0.7129246749875016
Taylor Swift,Anti-Hero,19206,0.32654488350753497,0.19854816223927974
Billie Eilish,everything i wanted,28281,0.5315151596149371,0.7222280405214008
Ed Sheeran,Bad Habits,70636,0.7010715931167157,0.8632957390084247
Luke Combs,Forever After All,80509,0.22330930525803805,0.4115124299585802
Dua Lipa,Don't Start Now,237235,0.23142352369893526,0.9337264408817058
Cardi B & Megan Thee Stallion,WAP,48264,0.5860380383501043,0.7703760263001562
Maren Morris,The Bones,245697,0.4972355826062288,0.9906901739235493
Billie Eilish,everything i wanted,133063,0.2711107599812238,0.2823591876604631
Ed Sheeran,Bad Habits,192955,0.3377764693337648,0.34943786235531216
Cole Swindell,She Had Me At Heads Carolina,116748,0.11820470808575989,0.48095212743440174
Post Malone,Circles,59808,0.19767901806237487,0.18381624473903846
Cole Swindell,She Had Me At Heads Carolina,284548,0.8922450869801399,0.6817283862377316
Olivia Rodrigo,Vampire,158917,0.7375662099182433,0.44204364015563413
Drake & Future & Young Thug,Way 2 Sexy,230756,0.9673164523448703,0.49790511966061146
Harry Styles,Adore You,259108,0.26995216603000616,0.759745817844202
Jose Feliciano,Feliz Navidad,31678,0.6008610224949809,0.8838285682554915
Tate McRae,Greedy,122183,0.8009777208093064,0.35116054046483014
Nicki Minaj,Super Freaky Girl,130610,0.5352261086487694,0.6471677884185771
Tate McRae,She's All I Wanna Be,89260,0.4994226849238389,0.024355086178867502
Lil Nas X,Thats What I Want,221123,0.23097327898015296,0.9479008536649027
Jose Feliciano,Feliz Navidad,205293,0.913273291811964,0.4813437817521108
The Weeknd,Blinding Lights,117305,0.5963961838644493,0.7240866901671921
Justin Bieber,Ghost,255870,0.9031042695129476,0.5249428362574797
Tom Odell,Another Love,137960,0.9289275144504662,0.745141431640562
Surf Mesa & Emilee,ILY (I Love You Baby),235619,0.1900846364647334,0.9218526476074501
Morgan Wallen,Thought You Should Know,275288,0.6671937703690349,0.9968871969940574
SZA,Kill Bill,222389,0.8609493205828921,0.4457677545317015
Dua Lipa,Break My Heart,250461,0.4528146422582373,0.8157313629282832
Beyonce,Break My Soul,9882,0.5270817209762254,0.6489787785948453
Justin Bieber & Daniel Caesar & Giveon,Peaches,137848,0.19174651951414523,0.7745806994798706
Nicki Minaj & Ice Spice with Aqua,Barbie World,93584,0.937001699927793,0.5095215625863178
Giveon,Heartbreak Anniversary,39577,0.8062641400633846,0.587588428232636
The Weeknd,Blinding Lights,222865,0.5904454098039732,0.497641266435639
Future & Drake & Tems,WAIT FOR U,122984,0.8816686847756621,0.7931128494087631
Luke Combs,Forever After All,216535,0.12026683346785594,0.010051407353167896
Post Malone,Circles,171528,0.10380546454561612,0.6172532253055895
Morgan Wallen,Wasted On You,128697,0.7017813160881637,0.6072789186469144
BTS,Butter,105391,0.386369598096461,0.6272544986595957
Future & Drake & Tems,WAIT FOR U,69240,0.9160007126787303,0.5467582101386534
Doja Cat,Woman,261054,0.9669030265053224,0.6773559776055188
Eslabon Armado & Peso Pluma,Ella Baila Sola,25372,0.4426355888551733,0.8448214133869589
Fireboy DML & Ed Sheeran,Peru,171996,0.3858366595404873,0.48478909705128004
Miguel,Sure Thing,82490,0.026282910370927337,0.4671732287771593
Olivia Rodrigo,Drivers License,134605,0.5806085118130819,0.9662067528222689
Kate Bush,Running Up That Hill (A Deal With God),279959,0.5199883487456632,0.18691503179297364
Oliver Tree & Robin Schulz,Miss You,70227,0.660702018944184,0.1413009265759575
Libianca,People,85739,0.016686218690586063,0.5045731886669624
Powfu & Beabadoobee,Death Bed,1600,0.06996438459565202,0.9518384674894645
Dua Lipa & DaBaby,Levitating,5123,0.5482395629732165,0.9467663707906038
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,65836,0.21880849612373354,0.2997093687255594
Apache 207,Roller,60302,0.6621849571504717,0.3337662339236164
Polo G,Rapstar,196561,0.24377333312018346,0.11562208937242957
Camila Cabello & DaBaby,My Oh My,119437,0.6326010576080151,0.9204714263905766
Lady Gaga & Ariana Grande,Rain On Me,63395,0.96254559661682,0.2963553663854107
Adele,Easy On Me,261011,0.438617150043503,0.40726557889819015
Billie Eilish,everything i wanted,75349,0.7145975595430066,0.011671190038051504
Wham!,Last Christmas,117503,0.8684527952425501,0.4135237568822604
Ed Sheeran,Shivers,18014,0.3586948743282975,0.6145896283605244
Drake & Future & Young Thug,Way 2 Sexy,295945,0.20722691060655718,0.6455522650499981
Doja Cat,Vegas,167905,0.19200104663240347,0.6155688567494775
Justin Bieber,Ghost,247636,0.14720234572325352,0.07459680455353723
Internet Money & Gunna & Don Toliver & NAV,Lemonade,45335,0.29533285460964986,0.5851333639104205
Gunna,Fukumean,223022,0.6842865413961468,0.07390181686590358
Saweetie & Doja Cat,Best Friend,169138,0.5822845287876056,0.4474963359237222
WizKid & Justin Bieber & Tems,Essence,166431,0.6890858986837034,0.5335537863787645
Shouse,Love Tonight,129708,0.7049577903803199,0.21355502313709185
Doja Cat,Vegas,76340,0.10549924345543471,0.11566016898152975
CKay,Love Nwantiti,143954,0.1865529924347552,0.11100677024564298
Kenya Grace,Strangers,221096,0.3907987430616271,0.22992686168783416
Billie Eilish,Happier Than Ever,25066,0.39143490460950503,0.7373287380732984
Coi Leray,Players,35315,0.3732922851896634,0.7605344776772796
Dua Lipa,Break My Heart,284675,0.16599452685369842,0.6685128250438845
Apache 207,Roller,33304,0.7949753093296175,0.10703939874446211
Olivia Rodrigo,Traitor,239446,0.5465607719385441,0.4333068145099006
Morgan Wallen,Wasted On You,9218,0.3240307903172729,0.5393824186542148
Joel Corry & MNEK,Head & Heart,45534,0.6906975628233646,0.7060911470895447
SZA,Kill Bill,122843,0.1677432575584077,0.14096677541961633
Lil Nas X,Montero (Call Me By Your Name),77473,0.1290323367624323,0.17182271996603515
Drake & Lil Durk,Laugh Now Cry Later,193253,0.19524590320397728,0.7703491484439925
JVKE,golden hour,230419,0.07765210264738043,0.46693763911669384
Nat King Cole,The Christmas Song (Merry Christmas To You),254475,0.7808872717681917,0.5695413765485527
Doja Cat,Woman,217383,0.39186302907896364,0.3474359839261192
Tom Odell,Another Love,282089,0.15832693449995938,0.2803726907171855
Taylor Swift,Cruel Summer,123394,0.9830408678935068,0.5465445112105083
Surf Mesa & Emilee,ILY (I Love You Baby),244721,0.012654626997202878,0.8107897768091277
Morgan Wallen,Last Night,260777,0.7446955393764096,0.6958560071502714
Stephen Sanchez,Until I Found You,286163,0.013433102005866893,0.8990827315241631
Harry Styles,Late Night Talking,14380,0.11261909973359152,0.34025591237069175
Meghan Trainor,Made You Look,118958,0.04797988191158953,0.23883219009351275
Dua Lipa & DaBaby,Levitating,46238,0.12559123955287854,0.19288114000469814
Morgan Wallen,Thought You Should Know,81595,0.9520733627368058,0.6136876580491065
Metro Boomin, The Weeknd & 21 Savage,Creepin',30871,0.21272331125131128,0.47338885693140953
Powfu & Beabadoobee,Death Bed,284304,0.06968925456555508,0.14815321433699058
Trevor Daniel,Falling,25107,0.062350051973512066,0.4948953202526222
Taylor Swift,Anti-Hero,8975,0.8080230068514902,0.040047491940309654
Taylor Swift,Lavender Haze,287283,0.39860325402923213,0.5231637318080642
Libianca,People,28928,0.7949967087863813,0.21256702562569485
Michael Buble,It's Beginning To Look A Lot Like Christmas,232959,0.5723727354878356,0.18088934121707378
Cardi B,Up,88701,0.22042833797258887,0.48074795213357824
Lil Nas X,Montero (Call Me By Your Name),157086,0.43844792087603224,0.5506560640446707
Pop Smoke,What You Know Bout Love,3076,0.391473114243192,0.7220139818539314
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,283481,0.8391884081922864,0.8023868200594922
Harry Styles,Watermelon Sugar,218011,0.8760162507347916,0.3490227803915903
Fifty Fifty,Cupid,267411,0.7982592551675872,0.01535529847677386
Beyonce,Break My Soul,92594,0.940566146202358,0.8695548661514738
Cole Swindell,She Had Me At Heads Carolina,189433,0.9531167236036472,0.38125781410839754
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),246694,0.8283382603066608,0.5972411608093382
OneRepublic,I Ain't Worried,278253,0.9978836514317175,0.9120909638409055
Jack Harlow,First Class,226453,0.9502369620188403,0.20327583010110584
Doja Cat,Need To Know,19277,0.6260010898455097,0.7339514811643421
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,226207,0.8301889913679316,0.012952640363585677
Dua Lipa,Break My Heart,118302,0.7074887032086604,0.8888719226861191
Topic & A7S,Breaking Me,253195,0.3724493948265706,0.3232816412680318
Oliver Tree & Robin Schulz,Miss You,182103,0.22720639401979736,0.4283358583104596
Bad Bunny,Titi me pregunto,78972,0.04353874102234534,0.7949818058245939
Arizona Zervas,Roxanne,18775,0.09101611136297416,0.8790626055383469
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,70027,0.5193787876069317,0.0029123229862356714
Brenda Lee,Rockin' Around The Christmas Tree,92537,0.8864462331267273,0.11383870258396955
Burl Ives,A Holly Jolly Christmas,109450,0.4487693255404679,0.6229326480497127
Pop Smoke & Lil Baby & DaBaby,For The Night,176915,0.5257711338097145,0.16896131511429868
Roddy Ricch,The Box,250442,0.968217888161969,0.30884901214854976
Luke Combs,The Kind of Love We Make,123305,0.9766782931228994,0.39847225932313235
Libianca,People,90112,0.3033643175099068,0.20732818794800545
Olivia Rodrigo,Traitor,195241,0.30237621456537234,0.5277103900307135
Tom Odell,Another Love,237696,0.41937873480749066,0.2852733784989937
Adele,Easy On Me,262119,0.5097589730809476,0.9195863412161603
The Weeknd & Ariana Grande,Save Your Tears,50369,0.2805887781669062,0.8895158878967602
Raye & 070 Shake,Escapism,173421,0.0284862609114076,0.8713098335415836
Lizzo,About Damn Time,190619,0.3456763000436739,0.38551710934215333
Kodak Black,Super Gremlin,198206,0.3834488897743692,0.20975324968804054
Dua Lipa,Dance The Night,108202,0.056722950598024235,0.5272952776688703
Jack Harlow,First Class,209104,0.8320274157951473,0.5305960005062534
Cardi B,Up,181333,0.498518194584343,0.7923579515154177
Nicky Youre & dazy,Sunroof,291948,0.8798108756622519,0.242891063640427
Burl Ives,A Holly Jolly Christmas,42321,0.41172179220180805,0.2725092851288252
Justin Bieber & Chance The Rapper,Holy,264434,0.29342868423145896,0.26734969481176873
Luke Combs,The Kind of Love We Make,283458,0.6440921680160571,0.2682671844832484
Mariah Carey,All I Want For Christmas Is You,283400,0.036139895871860284,0.6248266009640698
Doja Cat & Nicki Minaj,Say So,143354,0.6527094911174127,0.13339815128363441
Em Beihold,Numb Little Bug,214557,0.09738517497661092,0.6816938384502472
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,68786,0.9210491431641598,0.5365805879319316
Jose Feliciano,Feliz Navidad,143262,0.331509629448841,0.9838644072785226
Morgan Wallen,You Proof,193716,0.8196914297578743,0.8564158180996656
Oliver Tree & Robin Schulz,Miss You,78572,0.38685607171127234,0.23082769660575864
Olivia Rodrigo,Deja Vu,25757,0.6302483130274827,0.9351656220790546
Apache 207,Roller,107355,0.7517563126742509,0.6753802635557987
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,54826,0.16565452305130124,0.3583082382286191
Post Malone,Circles,239574,0.8928628586696113,0.11369502386060526
Andy Williams,It's The Most Wonderful Time Of The Year,66198,0.41232434264220996,0.6898777745017535
Dua Lipa & DaBaby,Levitating,233554,0.6012871127915927,0.5027489422302384
Dua Lipa,Break My Heart,213055,0.20094516936939988,0.5837895383244943
Miguel,Sure Thing,207858,0.43001243842093306,0.08254072929504719
Lost Frequencies & Calum Scott,Where Are You Now,228086,0.6913455644573844,0.2178690563199569
Kelly Clarkson,Underneath The Tree,1558,0.7347425012921668,0.3673818504826385
Burl Ives,A Holly Jolly Christmas,31300,0.977513288360826,0.11009613778992589
Lil Durk & J Cole,All My Life,192844,0.8161279772742566,0.7117572125184273
Drake & Future & Young Thug,Way 2 Sexy,299530,0.26624304180415537,0.33627243509900473
Dua Lipa,Don't Start Now,85702,0.675823039838077,0.36597667703291004
Meghan Trainor,Made You Look,194253,0.6646386687076028,0.7384367643275456
Nicki Minaj,Super Freaky Girl,226895,0.7141128035230744,0.6917119295990212
Imagine Dragons & JID,Enemy,215328,0.1282734030244269,0.13903842405098732
Harry Styles,Watermelon Sugar,30840,0.416651852749538,0.6390880632024365
Jelly Roll,Need A Favor,280094,0.813702906358663,0.8755398310926357
Nicki Minaj,Super Freaky Girl,250130,0.8255854498951474,0.775883441035969
Post Malone,Chemical,81537,0.5229124740571286,0.5619141738685941
OneRepublic,I Ain't Worried,267372,0.45450903068011894,0.8856624708446761
Maroon 5,Memories,84192,0.8686540808105904,0.035196872352642905
Chris Brown & Young Thug,Go Crazy,23786,0.01246086983226069,0.9555321406573256
Billie Eilish,What Was I Made For?,74714,0.8878628764650094,0.5199344481841031
Drake & Future & Young Thug,Way 2 Sexy,191723,0.8154027473106492,0.6683622217728175
Ava Max,Kings & Queens,268813,0.34992513780078593,0.019555266846009167
Cole Swindell,She Had Me At Heads Carolina,5024,0.31707180847585015,0.17988948724404974
Harry Styles,Late Night Talking,171656,0.6156133669989882,0.8272022366644586
Ava Max,Kings & Queens,28713,0.5132104744592016,0.8400232871786159
Olivia Rodrigo,Vampire,297816,0.7623556676447669,0.01515647546092802
BTS,Dynamite,33971,0.056391600368163486,0.1029802230676986
Justin Bieber,Ghost,245920,0.3175459183628764,0.43788427180029044
Camila Cabello & Ed Sheeran,Bam Bam,109312,0.4485316993098518,0.5745233407360366
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,233791,0.022396661384701755,0.8659343676415365
Lil Nas X,Thats What I Want,212286,0.1533891547793872,0.12683424183939163
Topic & A7S,Breaking Me,258803,0.4057356492666334,0.6471686389959023
Kenya Grace,Strangers,216149,0.2227864827805328,0.08906555839903385
Rema & Selena Gomez,Calm Down,84273,0.735306172090537,0.5366745741600425
The Weeknd,Blinding Lights,166204,0.6652945250316048,0.5485944969550247
Kenya Grace,Strangers,286761,0.9145330606598799,0.49869521025520425
Ariana Grande,Positions,198746,0.5190518719682088,0.6371035694728765
Miley Cyrus,Midnight Sky,155137,0.22695966124045852,0.49978684548750485
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,145605,0.2740593900608511,0.00047229885622401824
JVKE,golden hour,8423,0.8148913228685076,0.8389792482720178
Internet Money & Gunna & Don Toliver & NAV,Lemonade,273815,0.9571803635577397,0.9144087278991158
Chris Brown,Under The Influence,34388,0.33688229209790344,0.47645619353184976
SZA,Kill Bill,166849,0.5958609228864696,0.9502588796802759
Lewis Capaldi,Someone You Loved,210694,0.06527903641739863,0.7248285183922238
Maren Morris,The Bones,191630,0.1700859766599756,0.8115714353268939
Olivia Rodrigo,Deja Vu,50283,0.6365864562317292,0.866869167261258
Miley Cyrus,Flowers,142890,0.6870102547770018,0.7871823865771539
Rosa Linn,Snap,290145,0.7815413558644237,0.6170804691860957
Olivia Rodrigo,Good 4 U,247090,0.6403604829271801,0.3853336542115975
Morgan Wallen,Thought You Should Know,13241,0.1529175881377317,0.2678583691275198
Olivia Rodrigo,Deja Vu,256512,0.5431423421269713,0.22692108826547386
Rema & Selena Gomez,Calm Down,123964,0.6567421597582495,0.45204842484812413
Kane Brown With Katelyn Brown,Thank God,143884,0.5752544750649795,0.9656922634710687
Elton John & Dua Lipa,Cold Heart,243087,0.9033711575097354,0.7325001120598663
Masked Wolf,Astronaut In The Ocean,279401,0.7130164629291825,0.27690936457347504
Taylor Swift,Cruel Summer,48707,0.20079032591440082,0.6558084222079221
Jelly Roll,Need A Favor,64099,0.4503676230563749,0.5808889853912667
Surf Mesa & Emilee,ILY (I Love You Baby),59394,0.9935424480462842,0.8192941700779317
Michael Buble,It's Beginning To Look A Lot Like Christmas,199639,0.4471322027264746,0.6612413132701579
Drake & 21 Savage,Jimmy Cooks,191795,0.3950979599918326,0.5165401668524067
Andy Williams,It's The Most Wonderful Time Of The Year,116677,0.7772525238585366,0.08173887418676595
Imagine Dragons & JID,Enemy,255633,0.3909223195435001,0.6669845095281819
Harry Styles,As It Was,256196,0.7881280946962743,0.8998796104647928
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,94504,0.5637424443924611,0.21597913359894216
Tate McRae,You Broke Me First,122840,0.8341628660198512,0.5767218696355165
Post Malone,Circles,8637,0.990919902904811,0.8795161003500656
Taylor Swift,Cruel Summer,186339,0.7375125963060454,0.7403133463712459
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,43912,0.40980778667691065,0.40325771179888226
Beyonce,Break My Soul,138292,0.7896306402768449,0.20207581648701856
Lil Mosey,Blueberry Faygo,148396,0.3613801744167172,0.579477410193027
Post Malone & Doja Cat,I Like You (A Happier Song),289036,0.3807071458651514,0.7113275202471432
Justin Bieber & Daniel Caesar & Giveon,Peaches,221025,0.31743402190147896,0.7312440922409139
Coi Leray,Players,262733,0.6364010029080566,0.49406821505446663
Surf Mesa & Emilee,ILY (I Love You Baby),219140,0.1914875038882251,0.23672509320087876
Kelly Clarkson,Underneath The Tree,32196,0.9320586372836729,0.28838023938164237
Doja Cat,Vegas,189141,0.05171950528273539,0.48171985817137286
Post Malone,Circles,153544,0.9207574504675402,0.8647452945466142
The Weeknd,Take My Breath,150813,0.020513440769335145,0.07790983742688762
Joel Corry & MNEK,Head & Heart,122255,0.9541792893593741,0.7946992728929454
Rosa Linn,Snap,209767,0.9028645441470546,0.3962746414300887
Nicki Minaj & Ice Spice with Aqua,Barbie World,277195,0.6280103592105514,0.4170689421473609
Tate McRae,Greedy,221165,0.7054869544147394,0.09985868280357268
Beyonce,Break My Soul,206088,0.7913467426422417,0.05671028217969121
Bobby Helms,Jingle Bell Rock,87165,0.6430437724883546,0.11914096662404328
Jordan Davis & Luke Bryan,Buy Dirt,226661,0.8391426588124749,0.02533662166303907
David Kushner,Daylight,140005,0.05696657792298343,0.9975072153953427
Camila Cabello & Ed Sheeran,Bam Bam,72863,0.9386428054734233,0.22677798420037987
Lil Tjay & 6LACK,Calling My Phone,157337,0.414303284279522,0.8065279540148542
Nicky Youre & dazy,Sunroof,215165,0.36495073460031446,0.1254016134731023
Drake & 21 Savage,Rich Flex,230449,0.31732568776519277,0.7846586602383673
Morgan Wallen,Wasted On You,291618,0.8683010886308326,0.016156679873723157
Luke Combs,Fast Car,24785,0.7201820306937929,0.659999843323284
Morgan Wallen,You Proof,216455,0.9173941045032727,0.4340564716977193
Doja Cat,Need To Know,131895,0.004445156360004199,0.10951776568474736
Beyonce,Cuff It,54680,0.9905728870974649,0.8225274527465454
Masked Wolf,Astronaut In The Ocean,229041,0.20789771387771483,0.02020553583270812
Billie Eilish,What Was I Made For?,50294,0.3191044555257986,0.29535250149155035
Lil Durk & J Cole,All My Life,81277,0.07990905703159645,0.9491929983152176
Pop Smoke & Lil Baby & DaBaby,For The Night,88927,0.30428814538493354,0.0667306022799975
Ed Sheeran,Shivers,90084,0.12974017969945384,0.7604051718422665
BTS,Butter,194188,0.298601841343752,0.017602501464470288
Post Malone & The Weeknd,One Right Now,212393,0.2515439774179318,0.8732809764226344
The Weeknd,Take My Breath,180601,0.4425750867352315,0.49801324887106746
Olivia Rodrigo,Drivers License,192958,0.8919116771586629,0.8731841171059257
Justin Bieber & Quavo,Intentions,702,0.6301862364691605,0.5492534441174155
Kenya Grace,Strangers,92850,0.7417966044509275,0.7138807794201089
Imagine Dragons & JID,Enemy,212632,0.6539244711346345,0.0229976511093265
24kGoldn & Iann Dior,Mood,131942,0.09541747826322478,0.18330524109708035
Drake & Lil Durk,Laugh Now Cry Later,1454,0.48168940114315895,0.875639616324836
Ava Max,Kings & Queens,182475,0.3716232835790295,0.8734900677251898
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,198974,0.3259032269646488,0.22910217368403707
Lil Nas X,Thats What I Want,263446,0.7412326031549836,0.7057741138252785
Acraze & Cherish,Do It To It,21858,0.7073088422551114,0.6788336103648523
Lizzo,About Damn Time,206422,0.8573622023239642,0.9690327259988116
Luke Combs,The Kind of Love We Make,46718,0.9200784851698761,0.11224253324669298
OneRepublic,I Ain't Worried,120364,0.2789648003157199,0.2068537967489018
Luke Combs,Forever After All,159399,0.537891560606306,0.7439722001294456
Taylor Swift,Lavender Haze,131635,0.397497069918197,0.3368030177278529
Harry Styles,Watermelon Sugar,242658,0.33396021285112387,0.0418408117436152
Ariana Grande,Positions,295492,0.7373058603558249,0.7665863913166453
Olivia Rodrigo,Traitor,292327,0.9836505746467921,0.05592320172443144
The Weeknd & Ariana Grande,Save Your Tears,204569,0.8679324877922533,0.3958678771537837
Lost Frequencies & Calum Scott,Where Are You Now,128206,0.6382550844271406,0.4511469549706846
Bobby Helms,Jingle Bell Rock,239638,0.9903175392450768,0.19582183346377957
SZA,Snooze,281282,0.33476405147602406,0.11118205892322752
Oliver Tree & Robin Schulz,Miss You,200784,0.4216676443105464,0.03469288421984951
Morgan Wallen,Thought You Should Know,87150,0.5297564302212648,0.7363776669616978
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,154166,0.035928944079839265,0.5797074869823424
Billie Eilish,What Was I Made For?,176171,0.09928585707050497,0.6301913020227974
Morgan Wallen,Thought You Should Know,84905,0.7037864281444558,0.6648652050229312
SAINt JHN,Roses (Imanbek Remix),53408,0.38057216290099427,0.6508489201585173
Beyonce,Cuff It,90212,0.37446988784438284,0.7416892882437657
Doja Cat,Woman,153399,0.08145602838941013,0.9046614066195303
Camila Cabello & Ed Sheeran,Bam Bam,186891,0.5309553713863078,0.34443865416758135
Justin Bieber & Daniel Caesar & Giveon,Peaches,155573,0.9453898196077628,0.22328156015627576
Eslabon Armado & Peso Pluma,Ella Baila Sola,19150,0.440693393665161,0.6399812186815911
Cole Swindell,She Had Me At Heads Carolina,123958,0.05953092342723587,0.9919362004077801
Nat King Cole,The Christmas Song (Merry Christmas To You),147123,0.07542587614167151,0.7397082825215033
Elton John & Dua Lipa,Cold Heart,258756,0.9427889342692829,0.1441845618942056
Lil Mosey,Blueberry Faygo,274734,0.2502122872130882,0.1955079522186267
Fifty Fifty,Cupid,188011,0.5659204432048122,0.3650065764409709
DJ Ti.sto & Ava Max,The Motto,243903,0.06749965663930113,0.7791169075490987
