artist,track_name,duration_ms,danceability,energy
Justin Bieber & Quavo,Intentions,91138,0.39536704700025727,0.8467425890780197
Morgan Wallen,Last Night,189720,0.2247920276745573,0.7226030773153485
Em Beihold,Numb Little Bug,84951,0.49667491713014944,0.03743440374212437
Kelly Clarkson,Underneath The Tree,103195,0.0264001147234747,0.2887875044308126
Doja Cat & Nicki Minaj,Say So,289302,0.1933314158278422,0.31880700076544466
Brenda Lee,Rockin' Around The Christmas Tree,69684,0.35913033688950746,0.6017177129076237
Kate Bush,Running Up That Hill (A Deal With God),182968,0.81573018453039,0.869009173138366
Rema,Calm Down,288106,0.6269583771202837,0.10120263106884952
Toosii,Favorite Song,281098,0.2624928683793002,0.47412817612598324
Oliver Tree & Robin Schulz,Miss You,121082,0.23169427639087148,0.5998764558316235
Libianca,People,144524,0.04331777007709281,0.03947948353071973
Justin Bieber & Chance The Rapper,Holy,134177,0.6697860438375228,0.677315332567935
Fireboy DML & Ed Sheeran,Peru,190184,0.8395252930794295,0.7238220688083444
Pop Smoke & Lil Baby & DaBaby,For The Night,162374,0.028348104072653757,0.4685008073819735
Olivia Rodrigo,Vampire,32778,0.49925703901521856,0.429614174886085
Drake & Future & Young Thug,Way 2 Sexy,266824,0.28129841030064306,0.8875468094643924
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,195533,0.029048559737130275,0.5717409043954322
Lost Frequencies & Calum Scott,Where Are You Now,223803,0.8220929629681004,0.33218057023535785
DaBaby & Roddy Ricch,Rockstar,280024,0.3010142724918249,0.621350630808287
Jose Feliciano,Feliz Navidad,231007,0.3450247472303132,0.7005543090503845
Walker Hayes,Fancy Like,90768,0.0497617689580957,0.12308720086427671
Drake & 21 Savage,Rich Flex,42924,0.5447232197596188,0.3974239162706378
Harry Styles,Watermelon Sugar,181226,0.7565507213419533,0.6764133699716982
WizKid & Justin Bieber & Tems,Essence,155541,0.4204960731891392,0.6722147454310154
Chris Brown,Under The Influence,160673,0.009062077143248692,0.8361640036535315
CKay,Love Nwantiti,73492,0.5748628854169877,0.036243352382676175
Cardi B & Megan Thee Stallion,WAP,299037,0.4854319832100339,0.8731990368391047
Metro Boomin, The Weeknd & 21 Savage,Creepin',178703,0.06978997303523016,0.9349090034122375
Bobby Helms,Jingle Bell Rock,30171,0.24703117469966973,0.5352129118859251
Drake & 21 Savage & Project Pat,Knife Talk,27940,0.7770179439877574,0.78771983252417
Nicki Minaj & Ice Spice with Aqua,Barbie World,289788,0.9062981169062921,0.5420543551796797
Morgan Wallen,You Proof,34903,0.4781842713582253,0.3034128116023611
Taylor Swift,Cruel Summer,99786,0.4604204625760946,0.7440166519444026
Justin Bieber,Ghost,282269,0.7196326553250941,0.06571341483970039
Drake & 21 Savage,Jimmy Cooks,217060,0.2982886347544884,0.374002830061425
Zach Bryan,Something In The Orange,231038,0.2997589433464243,0.7652116841192935
Lil Nas & Jack Harlow,Industry Baby,295162,0.4702547797684228,0.2831179614940119
Elton John & Dua Lipa,Cold Heart,287963,0.3544360220030669,0.3490958548788611
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,135913,0.02370860557681498,0.17716970927585995
Andy Williams,It's The Most Wonderful Time Of The Year,26821,0.584020060543563,0.031728861377932516
Taylor Swift,Lavender Haze,259226,0.8714190641189041,0.9712625658267823
Olivia Rodrigo,Deja Vu,137204,0.9720847551769168,0.9376895802793913
Justin Bieber & Chance The Rapper,Holy,193222,0.2239288393753005,0.5276335405439178
Luke Combs,The Kind of Love We Make,139147,0.3138019123112077,0.711768283292573
Morgan Wallen,Wasted On You,186352,0.6442992640684455,0.48712085909189884
Michael Buble,It's Beginning To Look A Lot Like Christmas,23212,0.684110754906747,0.797445530196021
Drake & Future & Young Thug,Way 2 Sexy,196248,0.2512107229079684,0.9585724706676467
Dean Martin,Let It Snow! Let It Snow! Let It Snow!,148591,0.5579772570683086,0.14251580563941268
Bobby Helms,Jingle Bell Rock,110811,0.9496022055274519,0.19352660044086922
Morgan Wallen,Thinkin' Bout Me,31290,0.5265290433754432,0.43921998051605327
Masked Wolf,Astronaut In The Ocean,249216,0.7133130988493432,0.8924950276113051
Zach Bryan,Something In The Orange,88149,0.9586850907946468,0.024342240969650875
Farruko,Pepas,54440,0.5267647554504746,0.06283541284779792
Doja Cat,Paint The Town Red,34410,0.038785330914826055,0.08646975752600516
Meghan Trainor,Made You Look,282240,0.617134845757307,0.42814331667859706
Elton John & Dua Lipa,Cold Heart,115889,0.5052566981904443,0.19460988375157318
Bailey Zimmerman,Rock And A Hard Place,161171,0.3684189145683874,0.7847524326652878
Taylor Swift,Anti-Hero,24029,0.09691709040882457,0.30462557146390845
Trevor Daniel,Falling,276165,0.30670594582774824,0.0027008247888361536
PinkPantheress & Ice Spice,Boy's A Liar,Pt. 2,221477,0.07358728595516506,0.30970854920943125
Drake & Future & Young Thug,Way 2 Sexy,91705,0.6834657585457097,0.7132514926091473
Gunna,Fukumean,184898,0.9933732914236096,0.24303707504841776
Post Malone,Circles,229057,0.1602935955109006,0.2549192352654539
Billie Eilish,Happier Than Ever,25645,0.5526121914254177,0.6598929983663968
Morgan Wallen,Thinkin' Bout Me,79749,0.67340806936861,0.25401057139848227
Harry Styles,Late Night Talking,298589,0.3827025915554989,0.47704480309448893
Nicki Minaj,Super Freaky Girl,197402,0.9388064459993344,0.38294942260835196
Ariana Grande,Positions,91359,0.3227651171802537,0.03565459118943204
Sam Smith & Kim Petras,Unholy,299582,0.05626817874948997,0.546959800578121
Drake & 21 Savage,Jimmy Cooks,74391,0.8453833275259369,0.7769485560782575
Gayle,abcdefu,294917,0.12872003844335012,0.18374060230665368
Ariana Grande,Positions,294714,0.1936831630590492,0.9613125692357477
Justin Bieber & Daniel Caesar & Giveon,Peaches,20940,0.9658421943712484,0.9063711571738341
Bobby Helms,Jingle Bell Rock,73132,0.29680924197182434,0.7605251299072529
Adele,Easy On Me,212039,0.022239323143000256,0.8150652139069329
Roddy Ricch,The Box,293306,0.3605448330357245,0.3924841079380773
Justin Bieber & Quavo,Intentions,238989,0.7616134528539303,0.39142864293045276
Harry Styles,Late Night Talking,9106,0.3062969998466174,0.1589870266799085
David Guetta & Bebe Rexha,I'm Good (Blue),269604,0.22855405677083274,0.682035095732835
Drake & Future & Young Thug,Way 2 Sexy,261081,0.6025694148224954,0.7210020760490807
Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open,221274,0.5400767616233535,0.3045583839823861
Maroon 5,Memories,54926,0.14458300566830995,0.9753928114943966
Lil Tjay & 6LACK,Calling My Phone,188171,0.02810189785508954,0.40277702991458764
Drake & 21 Savage,Rich Flex,46734,0.18595538341488338,0.7004200804008004
Raye & 070 Shake,Escapism,60403,0.9400248885526019,0.7237580663919776
Pop Smoke,What You Know Bout Love,141556,0.36627425847055317,0.6883799684904639
AJR,Bang!,270841,0.11499649390253142,0.7216041504498009
Doja Cat,Need To Know,97765,0.17444069955346475,0.5972723916590602
Fifty Fifty,Cupid,20369,0.35907789241648413,0.3045587406527369
Billie Eilish,Bad Guy,6286,0.8610828732638192,0.4240148891127268
The Weeknd,Take My Breath,169571,0.029527394142614738,0.7402525305532871
David Guetta & Bebe Rexha,I'm Good (Blue),141400,0.21363099798830476,0.9912509484967359
Morgan Wallen,You Proof,759,0.4116920455884501,0.5384083677786727
Internet Money & Gunna & Don Toliver & NAV,Lemonade,29635,0.8967961242404353,0.0191341716056197
Post Malone,Circles,122447,0.34256724813091866,0.4004114737584129
Oliver Tree & Robin Schulz,Miss You,180271,0.7998446203375098,0.8877158164685055
Miley Cyrus,Midnight Sky,273763,0.9077638949939197,0.43052879867452043
Apache 207,Roller,211852,0.4023168797112724,0.4222230053694317
Topic & A7S,Breaking Me,153304,0.8077794644362226,0.5903739786812463
Giveon,Heartbreak Anniversary,60830,0.4395927807938078,0.44461765082984117
Pop Smoke & Lil Baby & DaBaby,For The Night,90571,0.9128530204837217,0.22922501203819723
Morgan Wallen,You Proof,163655,0.6877793050662739,0.7014186029650455
The Killers,Mr Brightside,293739,0.11021667492178389,0.04916930220061022
The Weeknd,Take My Breath,28222,0.5745760406557789,0.9126695122253978
Morgan Wallen,Thought You Should Know,50197,0.6762305805649652,0.9483793799452899
Doja Cat,Need To Know,10132,0.13242788884883316,0.8010105568539717
Future & Drake & Tems,WAIT FOR U,121612,0.38397211837198275,0.6656139887438073
Mariah Carey,All I Want For Christmas Is You,259234,0.6292108175501674,0.9265389974986568
Toosii,Favorite Song,252750,0.03962185011096475,0.2481710546929633
Doja Cat & Nicki Minaj,Say So,238753,0.6345868094638673,0.021495611928484593
Tom Odell,Another Love,295606,0.8398892467669079,0.027488385571091345
Doja Cat & The Weeknd,You Right,111981,0.11758208654383207,0.2695876242378328
Bad Bunny & Chencho Corleone,Me porto bonito,136014,0.38895387079684485,0.5505205112004942
Camila Cabello & DaBaby,My Oh My,283434,0.17274481817540643,0.08600465534370261
Sam Smith & Kim Petras,Unholy,83616,0.8023220363384771,0.21039570509320416
The Kid LAROI,Without You,101651,0.4480028477727369,0.629067575168356
Doja Cat,Paint The Town Red,83771,0.7910839679905677,0.9019784250808954
Tones & I,Dance Monkey,118204,0.4114629651299462,0.700417107813149
The Kid LAROI & Justin Bieber,Stay,75418,0.40586149790073134,0.6908336515582942
Ariana Grande,Positions,108481,0.8692149012429615,0.5866040910457251
Justin Bieber & Daniel Caesar & Giveon,Peaches,140522,0.050579395506303526,0.47767530490345145
Imagine Dragons & JID,Enemy,179348,0.9172942092112901,0.15959113181224904
Coldplay & BTS,My Universe,215686,0.49863333665356546,0.9721132160552228
Masked Wolf,Astronaut In The Ocean,110881,0.340090603408686,0.2249404676509812
Billie Eilish,What Was I Made For?,148075,0.5077592829582418,0.7278900849659067
Nicki Minaj & Ice Spice with Aqua,Barbie World,85320,0.37563083070650605,0.14993187892081572
Ed Sheeran,Eyes Closed,18602,0.0729705751294587,0.9736721913867017
SAINt JHN,Roses,165486,0.7014169026308782,0.024563932836180524
Lost Frequencies & Calum Scott,Where Are You Now,262113,0.10072238700049763,0.48908300175983566
Michael Buble,It's Beginning To Look A Lot Like Christmas,25427,0.847719697713936,0.1562197925635973
Pop Smoke,What You Know Bout Love,140112,0.5950070707165678,0.2754745532598605
BTS,Dynamite,63783,0.4621597790147103,0.1861151537114858
Raye & 070 Shake,Escapism,241870,0.47825633137635504,0.07879014957199149
Billie Eilish,Therefore I Am,218572,0.41798949121255624,0.6168243528296322
Morgan Wallen,Wasted On You,97173,0.9985531629494917,0.6916768988246754
Toosii,Favorite Song,60511,0.7507151231761957,0.7860173803727629
The Weeknd,Blinding Lights,247652,0.668045799573775,0.6184632373020722
Bobby Helms,Jingle Bell Rock,109088,0.6830460376685875,0.3984147222431028
Fifty Fifty,Cupid,103677,0.6524645530977401,0.8287211249964946
Miley Cyrus,Flowers,222287,0.9219985340881961,0.11816292506015014
Dua Lipa,Dance The Night,20462,0.5366176049031302,0.6350230232058405
Internet Money & Gunna & Don Toliver & NAV,Lemonade,173576,0.7543142637233511,0.5810963903997977
Morgan Wallen,Sand In My Boots,189951,0.8643052992270682,0.8928788735671805
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,290779,0.8789228234319314,0.054030733120913665
Tate McRae,Greedy,276971,0.21889034458558643,0.5844192679071852
David Kushner,Daylight,154330,0.6595476342356235,0.6215580064729891
Ed Sheeran,Bad Habits,252324,0.9275680136338232,0.7785810140630394
Ariana Grande,Positions,91034,0.29237665468503427,0.7373445450200633
Masked Wolf,Astronaut In The Ocean,260740,0.2969183858088098,0.6177548356136023
Morgan Wallen,You Proof,284504,0.010358778549854564,0.4175435344365598
Lizzo,About Damn Time,232419,0.7119287200004314,0.6417190444528874
Apache 207,Roller,207163,0.44160097850015534,0.6224995487316062
SZA,Kill Bill,35530,0.9072882038923966,0.3473418278532755
Drake & Lil Durk,Laugh Now Cry Later,21793,0.9659949425964368,0.3964745383862359
The Weeknd,Blinding Lights,207820,0.5357807801992767,0.8752107334426948
Olivia Rodrigo,Drivers License,2667,0.31218496135541407,0.5586909379420776
Fifty Fifty,Cupid,31797,0.7738848613462926,0.12538877680077465
Olivia Rodrigo,Deja Vu,34832,0.8198001955591757,0.47396017168082694
Post Malone & The Weeknd,One Right Now,148878,0.5808631286127532,0.9455955457336894
Doja Cat,Paint The Town Red,187396,0.13155242770409648,0.8879433893295293
Rihanna,Lift Me Up,204333,0.12760433550709727,0.6373133904717442
Burl Ives,A Holly Jolly Christmas,9548,0.896939629354663,0.09689242645654572
Lizzo,About Damn Time,14016,0.727188223455836,0.6201298287799132
Gabby Barrett & Charlie Puth,I Hope,142488,0.9616320507379447,0.17035527572885822
Morgan Wallen,Sand In My Boots,175111,0.31604733571866306,0.582513939144731
Morgan Wallen,Wasted On You,132119,0.8247314663001452,0.41084731390606266
Metro Boomin, The Weeknd & 21 Savage,Creepin',295695,0.27487727039475895,0.008166190189647815
Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),125167,0.4125446516380097,0.4279115928422932
JVKE,golden hour,42376,0.028722038757413415,0.7665102810742305
Harry Styles,Late Night Talking,171669,0.3962789864224978,0.3717256918790729
24kGoldn & Iann Dior,Mood,129225,0.5383069263653898,0.5254925361190631
Doja Cat,Woman,113529,0.031226730461435093,0.7277089629376513
Drake & 21 Savage & Project Pat,Knife Talk,283570,0.24803750347460962,0.45172151516411474
Wham!,Last Christmas,171395,0.9696737329663648,0.3959409038153092
The Kid LAROI,Without You,257954,0.44686978569650115,0.34827200869978714
Maneskin,Beggin',280062,0.5004766638081238,0.7731830213472812
Gabby Barrett & Charlie Puth,I Hope,207567,0.5896631656840509,0.43048570205360204
WizKid & Justin Bieber & Tems,Essence,165110,0.5102744728439812,0.7191821951994232
Kelly Clarkson,Underneath The Tree,187261,0.45128150056814864,0.12430105935179225
Chris Brown,Under The Influence,15762,0.9810763048962978,0.019465647766662486
Jordan Davis & Luke Bryan,Buy Dirt,76856,0.18487040382457864,0.9148969880722361
SZA,Kill Bill,264421,0.7384636834039756,0.1994737209886971
Chris Brown,Under The Influence,179045,0.36416284471587756,0.9768696570597303
Post Malone,Circles,233060,0.8856328622531069,0.39466115824667836
The Kid LAROI & Justin Bieber,Stay,48957,0.5138537213397252,0.21344150392483252
AJR,Bang!,210826,0.4746297912694011,0.37393258039610167
Beyonce,Break My Soul,77976,0.20238959757956754,0.2045964906249128
Drake & 21 Savage,Rich Flex,163166,0.31532279396922636,0.48357589105885623
Latto,Big Energy,164386,0.37438799833365877,0.778146526612173
Raye & 070 Shake,Escapism,234561,0.44709753007274655,0.8265864439691675
Gayle,abcdefu,5828,0.3833738764426692,0.7121579391867616
Farruko,Pepas,106277,0.12080507062737755,0.3636449876242611
OneRepublic,I Ain't Worried,38986,0.8543219833197508,0.16795054428378275
Billie Eilish,Therefore I Am,10571,0.19997018695451096,0.7566683889351361
OneRepublic,I Ain't Worried,61761,0.23687520169372578,0.5855230046583249
SZA,Kill Bill,29893,0.3574894323613942,0.3626353599384876
OneRepublic,I Ain't Worried,24888,0.6541279855721784,0.43100544135873253
Tate McRae,You Broke Me First,231657,0.017088152319656102,0.8133935971142154
Bobby Helms,Jingle Bell Rock,174570,0.18013735436979794,0.15241376189479727
Andy Williams,It's The Most Wonderful Time Of The Year,122761,0.6435855932428043,0.14000685711029714
Michael Buble,It's Beginning To Look A Lot Like Christmas,211906,0.985791837459759,0.6798180212385213
Mariah Carey,All I Want For Christmas Is You,77018,0.7784347605818058,0.28752955732506824
Rema,Calm Down,166015,0.18073925348949915,0.0403244127877006
Elton John & Dua Lipa,Cold Heart,82086,0.715178034953007,0.3630833509049767
Future & Drake,Life Is Good,10368,0.03991176098557747,0.0755869047660821
Nicki Minaj,Super Freaky Girl,35807,0.9998034340830657,0.3190016081271161
The Kid LAROI,Without You,279166,0.43956269937194314,0.8310523388926159
Maren Morris,The Bones,184692,0.27470244314370607,0.6651618822160535
Jose Feliciano,Feliz Navidad,97573,0.776520046753101,0.06516457901915707
Jelly Roll,Need A Favor,48010,0.4216581472645794,0.6837754177546125
CKay,Love Nwantiti,133022,0.6483901409203533,0.3503472179388806
Camila Cabello & Ed Sheeran,Bam Bam,79338,0.5805352557931711,0.7070159890803328
Billie Eilish,What Was I Made For?,268340,0.4071802223676998,0.997684113802259
OneRepublic,I Ain't Worried,203458,0.8949387114162494,0.938296465862938
WizKid & Justin Bieber & Tems,Essence,178595,0.18850884935459078,0.13235121906128577
Ariana Grande,Positions,52217,0.6046737251897134,0.725185740225283
Morgan Wallen,You Proof,257182,0.6440549325527406,0.416828396855927
Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz,We Don't Talk About Bruno,298395,0.6843675221033416,0.2827702967436425
Drake & 21 Savage & Project Pat,Knife Talk,281706,0.007624879959392761,0.2713809253237538
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,15692,0.5956056696039593,0.3738271405347424
Raye & 070 Shake,Escapism,282612,0.5328541525817905,0.7498627028615523
Acraze & Cherish,Do It To It,249917,0.032319579622153705,0.5501403076309566
Taylor Swift,Lavender Haze,95849,0.3166733534675529,0.6775484881044846
Justin Bieber & Chance The Rapper,Holy,110073,0.8391360957957227,0.43296884942925506
Roddy Ricch,The Box,236084,0.8293963526014185,0.0022098476746920115
Doja Cat & SZA,Kiss Me More,79294,0.14684122550370537,0.8472138910354571
Libianca,People,56574,0.675478834131739,0.16993166882474908
Olivia Rodrigo,Vampire,284479,0.24734049189629015,0.5193335590900556
Post Malone,Chemical,153089,0.8957957830123017,0.7147295469108559
Billie Eilish,Bad Guy,224980,0.23904231676169452,0.5818855899617899
The Ronettes,Sleigh Ride,215739,0.2507678651640822,0.30339498491988004
Harry Styles,Adore You,118347,0.946430692540546,0.7508127830141149
Taylor Swift,Anti-Hero,36874,0.4789146407235534,0.33391667035075245
Billie Eilish,everything i wanted,240325,0.4075054139942794,0.9886281616199666
Dua Lipa & DaBaby,Levitating,122295,0.16813819857664103,0.9832468255558416
Billie Eilish,Bad Guy,30612,0.8345569993981666,0.23401628681008735
Jordan Davis & Luke Bryan,Buy Dirt,213848,0.3367804578084044,0.6828357134234719
Olivia Rodrigo,Good 4 U,78437,0.03192153258151742,0.8064436145557192
Cole Swindell,She Had Me At Heads Carolina,253439,0.3488324722869339,0.6575585044810349
Taylor Swift,Cruel Summer,15944,0.29051181567787276,0.6913363927576781
Billie Eilish,everything i wanted,240863,0.7320682593001168,0.2786867041149803
CKay,Love Nwantiti,37895,0.9265416977846489,0.543430261426014
Lil Nas & Jack Harlow,Industry Baby,174470,0.21019180406572213,0.9355650112300319
Dua Lipa,Break My Heart,221330,0.5976207941120499,0.07993873665750939
Maroon 5 & Megan Thee Stallion,Beautiful Mistakes,62579,0.027774659826067305,0.43089648280546156
Nicki Minaj & Ice Spice with Aqua,Barbie World,148634,0.3257537030590728,0.4376583378620671
Doja Cat & The Weeknd,You Right,37060,0.4503446462237969,0.8349649900867097
Camila Cabello & DaBaby,My Oh My,98384,0.4117891632902544,0.9982115205764107
Taylor Swift,Anti-Hero,239437,0.8307845938438532,0.9163069100856273
Cardi B,Up,179974,0.23060213371842586,0.10013278247488211
Eslabon Armado & Peso Pluma,Ella Baila Sola,223069,0.3619432661892342,0.9276598967054894
Chris Brown,Under The Influence,53682,0.8512662090919793,0.46727450266538306
Morgan Wallen,Last Night,33499,0.2829983743015825,0.2108734289546461
Beyonce,Cuff It,273407,0.8558956023150384,0.5700426206402014
Doja Cat & SZA,Kiss Me More,105765,0.08936599380090637,0.7626429974280605
The Weeknd,Blinding Lights,79460,0.32956914878789056,0.4897087913122159
Morgan Wallen,Thinkin' Bout Me,278603,0.0406938056377496,0.5179899958716035
Nicky Youre & dazy,Sunroof,53327,0.33833893326206876,0.5513531344410845
Drake & Lil Durk,Laugh Now Cry Later,106450,0.1791298055930357,0.43270188414721444
Coi Leray,Players,217416,0.3158739160386145,0.8256066134028764
Libianca,People,55762,0.6606803300490154,0.3039564381606821
Mariah Carey,All I Want For Christmas Is You,128781,0.21993796293880596,0.27666659537063354
Ariana Grande,Santa Tell Me,266481,0.8851353663661597,0.5512901720628196
David Guetta & Bebe Rexha,I'm Good (Blue),240974,0.21186827477224957,0.14320593544076254
Cardi B & Megan Thee Stallion,WAP,26542,0.49974280439810836,0.1071939384407794
Apache 207,Roller,236826,0.6805806693153524,0.5850271833103828
Taylor Swift,Lavender Haze,47939,0.9378795460487518,0.19054809793567118
Elton John & Dua Lipa,Cold Heart,236610,0.4823969089210616,0.7853348199649474
Gabby Barrett & Charlie Puth,I Hope,8178,0.9248093507563475,0.9057853951523027
Harry Styles,Late Night Talking,197897,0.676857358059596,0.19314001536690872
Post Malone,Chemical,117130,0.45493954680183457,0.19043676507852036
Mariah Carey,All I Want For Christmas Is You,223541,0.34419092550156816,0.6074989588128455
Harry Styles,As It Was,249247,0.40978755803960965,0.1696085773512993
Zach Bryan,Something In The Orange,144177,0.013270006182035554,0.7597756865246592
Bobby Helms,Jingle Bell Rock,105474,0.7194294647109958,0.9424547506531161
Acraze & Cherish,Do It To It,247917,0.6752597470036871,0.17625730512241744
Post Malone,Circles,216389,0.08656413871519997,0.6897986363506159
Kelly Clarkson,Underneath The Tree,47884,0.9180300552908243,0.18318358151517278
Gabby Barrett & Charlie Puth,I Hope,28096,0.03850496430902506,0.867391030153367
Imagine Dragons & JID,Enemy,23125,0.8678788389925722,0.17023673386964833
Ed Sheeran,Shivers,269601,0.7636803756747749,0.3534959456784873
Lost Frequencies & Calum Scott,Where Are You Now,241543,0.24214076786176664,0.11227880071850727
Kate Bush,Running Up That Hill (A Deal With God),262057,0.9554831652465053,0.6930049622783963
Cardi B,Up,12521,0.7860904233490419,0.8027372289098401
Ariana Grande,Positions,296886,0.9392119523944806,0.018757660244906993
Drake & Lil Durk,Laugh Now Cry Later,291469,0.6274611930506301,0.7262846349411656
Billie Eilish,Therefore I Am,274210,0.5100768662721795,0.6802226477967184
Kodak Black,Super Gremlin,42589,0.29820605793778754,0.2268760035580346
Burl Ives,A Holly Jolly Christmas,217173,0.14694901477292932,0.28544833658611646
Joji,Glimpse Of Us,294410,0.21118179091879774,0.9856329556637878
SZA,Snooze,148609,0.11850762243518964,0.45246597105838837
JVKE,golden hour,11870,0.2073030823039249,0.9440460525917413
Harry Styles,As It Was,196485,0.02774493154008606,0.6224260933751656
Lady Gaga & Ariana Grande,Rain On Me,282400,0.7252082816384491,0.2827525241132409
Rema & Selena Gomez,Calm Down,210751,0.773962067712291,0.14601006507738556
Elton John & Dua Lipa,Cold Heart,256440,0.46582156608095115,0.7410833800288902
Drake & Future & Young Thug,Way 2 Sexy,221663,0.8247407540775232,0.5021233198273048
Drake & Future & Young Thug,Way 2 Sexy,166786,0.5924235868954019,0.36787481524971277
Stephen Sanchez,Until I Found You,111058,0.03770258047912245,0.7598304397069933
Nicki Minaj & Ice Spice with Aqua,Barbie World,203853,0.07292103410940542,0.9435937260779905
David Guetta & Bebe Rexha,I'm Good (Blue),66720,0.358770709511945,0.6059937890396666
Miguel,Sure Thing,142559,0.019543726608640122,0.8823667870196559
Lizzo,About Damn Time,282858,0.1492972879510962,0.6245209483741574
Fifty Fifty,Cupid,109070,0.7268644984595568,0.1346468588803419
Polo G,Rapstar,49270,0.45113586710672715,0.9575186118435747
Roddy Ricch,The Box,71325,0.5959720607013815,0.1301302234945314
Jack Harlow & DaBaby, Tory Lanez & Lil' Wayne,WHATS POPPIN,14929,0.8463410867461932,0.8812263645128905
Olivia Rodrigo,Good 4 U,23369,0.11981124511674313,0.0839819397618875
Nathan Evans,Wellerman,20843,0.7315894814651308,0.37397755902584895
Miley Cyrus,Flowers,152667,0.024594421676572886,0.8385965230253154
Billie Eilish,Therefore I Am,151087,0.8632871185644323,0.6826107657105747
DaBaby & Roddy Ricch,Rockstar,178797,0.7711614983448063,0.38704853478706525
Doja Cat & Nicki Minaj,Say So,292829,0.28755422745258263,0.15214803915453157
Lady Gaga & Ariana Grande,Rain On Me,69381,0.6875696140467813,0.6888253990902089
SZA,Kill Bill,143599,0.4998101994715012,0.08171635272230926
Lil Durk & J Cole,All My Life,122764,0.039658635074166115,0.4238437125419301
Acraze & Cherish,Do It To It,148464,0.6513514902802894,0.3967211031512685
Harry Styles,Late Night Talking,151621,0.8984555824671085,0.8859535446551203
Drake & Lil Durk,Laugh Now Cry Later,210027,0.3441014006907205,0.1499183004566721
BTS,Butter,75052,0.2425455886114729,0.8786120165417943
CKay,Love Nwantiti,55083,0.9132081358608228,0.09252358842391295
Nicki Minaj & Ice Spice with Aqua,Barbie World,72339,0.1854585610289584,0.6464227024357425
Steve Lacy,Bad Habit,261639,0.2579363223874339,0.8921683293496668
Meghan Trainor,Made You Look,225250,0.19287688967678085,0.9328867714428472
The Ronettes,Sleigh Ride,33049,0.6826325167334015,0.2309147998506178
Joji,Glimpse Of Us,46183,0.1675694648897027,0.2468109976835242
Lil Uzi Vert,Just Wanna Rock,198313,0.5318803534921908,0.5723681689410121
Billie Eilish,What Was I Made For?,172027,0.40984895228428175,0.3475309913170531
SZA,Kill Bill,244174,0.9786794671183098,0.08331779119863014
Stephen Sanchez,Until I Found You,69486,0.4976939862102584,0.5730149296996169
Justin Bieber & Quavo,Intentions,251313,0.23813198781295608,0.7390490245359342
The Weeknd,Blinding Lights,129707,0.5925474886907892,0.49706601901223246
Miley Cyrus,Midnight Sky,107631,0.45441550390195407,0.2725212056481662
Tate McRae,Greedy,40828,0.55517408267076,0.7337358984011951
Brenda Lee,Rockin' Around The Christmas Tree,214143,0.506659242851518,0.8688026453211823
Morgan Wallen,Thought You Should Know,230798,0.5621662075138854,0.32064876217610183
Dua Lipa,Dance The Night,158486,0.5936794818905571,0.18301486272447232
Drake & Future & Young Thug,Way 2 Sexy,103461,0.3397846214335092,0.3275467059403261
Doja Cat,Woman,2125,0.4371265802238805,0.601408522431231
Billie Eilish,What Was I Made For?,287297,0.8777454408076832,0.21476236337326982
Ed Sheeran,Eyes Closed,113700,0.8018677382366318,0.24779610014617282
Morgan Wallen,Thinkin' Bout Me,239572,0.4214709649751637,0.34630083904292
Kenya Grace,Strangers,220092,0.9686386483720929,0.4519991232086683
WizKid & Justin Bieber & Tems,Essence,263699,0.5569055960471921,0.0699285280849411
Machine Gun Kelly & BLACKBEAR,My Ex's Best Friend,252541,0.7322166252724945,0.024303201531767793
Toosii,Favorite Song,28307,0.6895027237143956,0.3462394746514258
Bobby Helms,Jingle Bell Rock,248418,0.6355081414435804,0.3776073524738981
Steve Lacy,Bad Habit,8128,0.46683741955063485,0.20273191270760726
Drake & 21 Savage,Jimmy Cooks,69110,0.8411364521172722,0.2479433390458038
AJR,Bang!,7313,0.645074311957206,0.9932844630252
Fireboy DML & Ed Sheeran,Peru,11235,0.0024844056393951153,0.3191649609074715
Tones & I,Dance Monkey,269482,0.22154605035161412,0.1951466882679016
Bailey Zimmerman,Rock And A Hard Place,287909,0.2660405239405056,0.7005650096239272
Shouse,Love Tonight,132221,0.2474576599037226,0.580316359684959
Nicki Minaj & Ice Spice with Aqua,Barbie World,52217,0.7489461572642735,0.09971921648902915
Gabby Barrett & Charlie Puth,I Hope,270333,0.8586610445138351,0.864046051017077
Nicki Minaj & Ice Spice with Aqua,Barbie World,147779,0.31334236773109303,0.690131724213416
The Kid LAROI & Justin Bieber,Stay,165019,0.7159755309419072,0.09005712808725674
Kelly Clarkson,Underneath The Tree,94011,0.49482115388426473,0.7807190739480052
Kane Brown With Katelyn Brown,Thank God,245710,0.5812819123521774,0.5608288412097034
Lost Frequencies & Calum Scott,Where Are You Now,62972,0.852876768863858,0.2543238788666956
